2.645821972147746060e-01 2.345392006377756133e-01 1.414929738265327808e-01 4.859917940333787628e-02 7.825681178795586323e-04 -4.076970437038762024e-03 6.312488664022605778e-03 1.282993812846517159e-02 1.188796792161536144e-02 7.292766001625779378e-03 5.040816394730281494e-03 7.197120419312472324e-03 1.173743340830874816e-02 1.633796073855756439e-02 2.089531838630768676e-02 2.535867544269604715e-02 2.725991238776088663e-02 2.603188056035130038e-02 2.107968512901929256e-02 1.276217496795971525e-02 3.735684006366237798e-03
3.220312912241769521e-01 2.864301247501999104e-01 1.842032444551977843e-01 8.586995960487299462e-02 3.562009936139302890e-02 2.976297310376561228e-02 3.658150150295635256e-02 3.208215278597831982e-02 1.736183517199877541e-02 1.649011293417355657e-03 -8.232420687295762679e-03 -1.053973824922825944e-02 -8.291473202449627100e-03 -4.848392108219153236e-03 -1.756304765363835875e-03 4.071622389184466340e-04 1.747580625398798600e-03 5.850827085110695686e-03 1.447745093771155012e-02 2.413356700074853478e-02 3.052305573817871640e-02
2.382329156071278098e-01 2.022411352713003874e-01 1.098924408937428931e-01 2.231497754336463427e-02 -2.521203359027532689e-02 -3.639019160689492549e-02 -2.919978473974409530e-02 -1.715920472473620589e-02 -6.647272596644027663e-03 7.662169005447365573e-04 3.735609336377964090e-03 7.872060974156776681e-04 -7.924061843145197362e-03 -1.699706191895637361e-02 -2.149098125367533349e-02 -2.078770634589186678e-02 -1.642544385788758873e-02 -1.109634635993362629e-02 -6.606639966959910668e-03 -5.949853767584469683e-03 -8.840249004538379765e-03
2.435393556901304657e-01 2.088799399665560441e-01 1.137774741400913309e-01 2.610376850462049064e-02 -9.065636908857165055e-03 1.612180161751157990e-03 2.220541706879924915e-02 3.150945398031568256e-02 3.531701525695755961e-02 3.836611934526974743e-02 3.851734997096579322e-02 3.214217333277624711e-02 2.072783995048294720e-02 1.147056617088153783e-02 9.779211629151234042e-03 1.548527286576436950e-02 2.394069119295867687e-02 3.124029390293987449e-02 3.554129653317539966e-02 3.532984402584402051e-02 3.284509303468812619e-02
2.759713508796360903e-01 2.436136897006754565e-01 1.505322466390267566e-01 5.567062182331145026e-02 3.004011803115817780e-03 -6.256744534508932622e-03 3.615399767760528373e-03 1.096202296466631046e-02 9.992343875352652227e-03 3.850631388407250565e-03 -3.197055144858098035e-03 -1.060684272766495261e-02 -1.722080281569565718e-02 -2.067596645109258738e-02 -1.946941040726315672e-02 -1.475104075570404447e-02 -1.173349828900960810e-02 -1.084231125910851967e-02 -8.500299460299532220e-03 -4.110969689725470222e-03 1.032361403485466695e-03
2.770944365258292130e-01 2.371828936147087896e-01 1.328974245437220536e-01 3.107443478435260517e-02 -1.801669125314891637e-02 -1.278077934796083108e-02 1.493555539452909829e-02 3.570272013658797733e-02 4.005906838674277992e-02 3.530752078468183536e-02 3.007059462375399547e-02 2.510428207055728084e-02 1.923215520481722993e-02 1.206462376996839982e-02 4.873013871670009434e-03 -1.330745183673442489e-03 -7.403119228528771099e-03 -1.248110606093876494e-02 -1.378212176310497465e-02 -1.060210766122176781e-02 -5.831147257861456212e-03
2.541697490981429386e-01 2.209739947794056303e-01 1.337465440307921694e-01 5.350975042862581715e-02 1.948452207110715900e-02 2.378809442802973240e-02 3.222516781597015156e-02 2.482009628991473094e-02 1.011932769114918217e-02 -1.261432297397158326e-04 -2.869805195351702275e-03 -2.823629580789251462e-04 3.625064444265958981e-03 6.397801615808592322e-03 7.095077159777596516e-03 5.744191632058416076e-03 5.063442021486046912e-03 5.543294608980280092e-03 5.117739883508730207e-03 1.609204124870285916e-03 -3.525189112564621873e-03
2.506679202486207236e-01 2.247034079015811925e-01 1.391310963179248072e-01 5.650779954470010885e-02 1.141609114888826604e-02 -1.919189614605353337e-03 -5.888991506750177081e-03 -1.074120645672508971e-02 -1.577729171680869805e-02 -1.960896717024785893e-02 -1.944282432128870489e-02 -1.535351782755928728e-02 -1.130840965620366623e-02 -8.394790725914451010e-03 -3.456230787005527827e-03 3.763802534415384461e-03 9.745618226522315825e-03 1.184258217267577899e-02 1.018786204413046556e-02 4.159603355966650685e-03 -5.910144364418543073e-03
2.888393756759528586e-01 2.565455981385588169e-01 1.671725582389534948e-01 8.546718241761447343e-02 5.088304392331877146e-02 5.274124385895014727e-02 5.833039624457352079e-02 5.100910001616489747e-02 3.701360966729722035e-02 2.929220496458564624e-02 3.000468177690894522e-02 3.088501536989587265e-02 2.425016359402891453e-02 1.251839220596656296e-02 1.464925536377757482e-03 -6.098160039499133170e-03 -8.584958121965254041e-03 -5.889161493823826844e-03 4.970388383322171160e-04 7.156530405644023936e-03 1.065788200473907592e-02
2.982291154037863823e-01 2.718440161862656357e-01 1.818930724968688128e-01 9.337015842150855893e-02 4.760586889399110594e-02 4.132035368750226756e-02 4.516254457793457411e-02 3.648300324633667324e-02 1.995638958843112126e-02 5.481412221295631736e-03 -2.271124496127448818e-03 -1.649313790273108796e-03 6.018003310280993674e-03 1.737643769023501650e-02 2.808278278782875767e-02 3.317223307737261068e-02 2.908899963751699139e-02 1.875923016115667308e-02 7.201568722431321568e-03 -3.694620171222792911e-03 -1.014022659808244686e-02
2.574990776032810569e-01 2.147907033202737515e-01 1.172460038770413021e-01 3.188786310397443563e-02 3.538785269305622528e-03 2.373960924978191916e-02 4.982449065772773245e-02 5.132419918815897542e-02 3.523962165421458403e-02 1.829064314268444985e-02 5.296659711591587306e-03 -5.200021576148096229e-03 -1.409444686026424878e-02 -2.092835129607146724e-02 -2.451694527252428271e-02 -2.427032024489900533e-02 -2.152548363267752993e-02 -1.695657126766638920e-02 -1.086072761695432501e-02 -5.858221238192451268e-03 -3.953291199372679227e-03
2.860468834200149968e-01 2.700168702004654420e-01 1.911530472180808793e-01 1.083077153509900137e-01 6.362237588866564986e-02 5.574897046479037471e-02 6.061885264128439449e-02 6.059497788517774486e-02 5.500740265272831969e-02 5.021341506387057979e-02 5.048941514980818945e-02 5.188605722841568846e-02 4.744413224568664461e-02 3.653460780749530346e-02 2.404509341286629673e-02 1.568574830129018660e-02 1.187560318960090462e-02 9.396138057676736710e-03 6.159245048524690166e-03 3.423667659680004879e-04 -7.292094503677042615e-03
2.871695032036413742e-01 2.611918348302767479e-01 1.651746548191394826e-01 6.108755596880858368e-02 -2.104420002565253207e-03 -1.901043464583243234e-02 -1.187871536820131642e-02 -6.346926028067095653e-04 6.222431507829279118e-03 8.338928938114343811e-03 9.528900541947217875e-03 9.273351943928679134e-03 3.600762781767756406e-03 -5.720498663853565077e-03 -1.309736693743628229e-02 -1.642151626768035069e-02 -1.688652849469177500e-02 -1.568729304377909986e-02 -1.375935629519912766e-02 -1.192656085419222835e-02 -1.031930987595107603e-02
2.679847973183581700e-01 2.336084231707447889e-01 1.380382379641687807e-01 5.170333418009889770e-02 1.723368173723713662e-02 2.308559004426770367e-02 3.263191866762487486e-02 2.419226053578737989e-02 4.510548038572165068e-03 -1.086652197715608920e-02 -1.669858493068250224e-02 -1.579761621103888472e-02 -1.257950291249985801e-02 -1.183431010688541264e-02 -1.535178093339079758e-02 -1.905821059493716801e-02 -1.952070675553337076e-02 -1.623519407481758409e-02 -1.152470562107858233e-02 -1.076102156708540029e-02 -1.554785747015656125e-02
2.812038636504029521e-01 2.427683101541745769e-01 1.442649819018235746e-01 4.774308811668052238e-02 -5.109842031175993067e-03 -1.607966702504242187e-02 -1.186448740863270228e-02 -1.026698871854877376e-02 -1.151915732190008333e-02 -9.561826603134749442e-03 -4.375513058162786039e-04 1.151180518691468160e-02 1.765656828514175145e-02 1.499548946353567239e-02 8.436280707364875869e-03 4.371195144493064677e-03 3.661423805707975619e-03 3.309219863785240346e-03 2.200152651590321553e-03 -7.215138580888409920e-04 -5.679795438476551578e-03
2.574729928019852121e-01 2.177182610013930486e-01 1.164537263655413685e-01 1.822555374357506461e-02 -3.014645067692001829e-02 -2.926277884726598277e-02 -9.375928514411916229e-03 6.706718459466012514e-03 1.511863928695313455e-02 1.998381073885002746e-02 2.512417596395701003e-02 2.813428811956213138e-02 2.404565371127714846e-02 1.424500112471634855e-02 4.564191752202409295e-03 -1.689765102502059331e-03 -4.391100914313204352e-03 -3.674861818805009225e-03 1.020370431198715233e-04 4.796779188890147594e-03 8.766381305159448231e-03
2.558610122730828329e-01 2.273227933301120163e-01 1.569086229714350134e-01 9.044303638753921348e-02 5.063205560563095731e-02 3.198069303339187708e-02 2.157361129917475043e-02 1.246867505524550286e-02 4.030059956527127368e-03 1.929946988187377721e-03 9.814652282588546411e-03 1.917065781523271187e-02 2.062097578020536184e-02 1.649419085098386903e-02 1.237375580414955441e-02 1.095155335496661789e-02 9.362278401942364728e-03 4.461766768090689832e-03 -2.600118020536611695e-03 -9.733133768553215576e-03 -1.385287239716667326e-02
2.639395492718087377e-01 2.296902183565515954e-01 1.254131076279045021e-01 2.116150543227024450e-02 -3.020850503868280357e-02 -2.625511136687247449e-02 1.340416244463993843e-03 2.102847958305319870e-02 2.369138853876256307e-02 1.552085239927856151e-02 4.867337398163534487e-03 -2.365239300051507395e-03 -3.205359241010880596e-03 8.334313993535744439e-04 6.311833819693177250e-03 1.104758499805244369e-02 1.370854903537963888e-02 1.449474780527418294e-02 1.380255097669307908e-02 1.140957366060437947e-02 8.131706812351381305e-03
2.943034035422071315e-01 2.573328217738608537e-01 1.477478316848577222e-01 3.857299777040815170e-02 -2.152624947920878454e-02 -3.461414240285683175e-02 -2.620529009240694929e-02 -1.588815257052862001e-02 -9.862346827809575361e-03 -7.907849743150296290e-03 -5.383053905140668637e-03 -1.034637033139928445e-03 6.078016277138045906e-04 -1.097248228512151579e-03 -3.304871594964503903e-03 -3.748419040830546639e-03 -2.154506471027149619e-03 4.793688029701985605e-04 3.841684518910380534e-03 7.257165917601580973e-03 8.561221987702375552e-03
2.952797567506572629e-01 2.660185334464366669e-01 1.681668248107233143e-01 6.635091930632996959e-02 1.107616022161742736e-02 5.270566475856958838e-03 1.736205769962172879e-02 2.238419092402618368e-02 2.010174449486689524e-02 1.581950766585825049e-02 1.160646231789277776e-02 6.092420845758783621e-03 -2.193179708773885031e-03 -1.161225281920666950e-02 -1.792947224608599718e-02 -1.871959679380342384e-02 -1.581818123687366018e-02 -1.055954628825910707e-02 -5.330985957674296526e-03 -3.945015939654344418e-03 -6.218708212226570393e-03
2.798520147078359943e-01 2.491577365365106600e-01 1.509063374137127322e-01 5.188620418374439297e-02 -2.068143191534474630e-03 -1.533608746177237379e-02 -1.291246462790057725e-02 -9.731094391997487450e-03 -8.545238607164912237e-03 -8.808561740155537029e-03 -9.709631774757022243e-03 -1.267443019662812219e-02 -1.977734732914818855e-02 -2.948693081261700641e-02 -3.741999095566112682e-02 -4.134585167689194124e-02 -4.128366584558298275e-02 -3.680077070963729685e-02 -2.833253787722323294e-02 -1.795165936286651290e-02 -7.116700654537224877e-03
2.819118133552061534e-01 2.451649411697780501e-01 1.430249797346644924e-01 4.444901529782040867e-02 -1.252414059261366518e-03 2.693320044359779220e-03 2.300753180286381483e-02 3.149369730423182134e-02 2.510580185059260033e-02 1.591268329671548243e-02 1.149965333264008245e-02 1.040058214165110254e-02 7.845812610027855238e-03 3.998976225528113118e-03 1.325979682139684064e-03 8.079273220642117304e-04 2.208115257325024648e-03 4.910611688834973058e-03 8.712620971252471591e-03 1.248043742361659020e-02 1.482144333597804932e-02
2.419169333071984895e-01 2.100746607104968799e-01 1.419146972058997480e-01 8.863285419937051712e-02 7.360202919446046099e-02 8.152405363313765252e-02 8.153018260254894789e-02 5.942590043776856124e-02 3.119908495061088013e-02 1.306049718725629978e-02 7.018034875001972171e-03 7.401241557749831806e-03 9.841018952327232686e-03 1.257751208596094745e-02 1.390054131898630849e-02 1.347174974938874538e-02 1.466443729712252515e-02 2.151871799031062141e-02 3.327215643352512270e-02 4.298271238754433621e-02 4.395405388971949934e-02
2.429713561932652088e-01 2.051237523069683599e-01 1.170514351338822617e-01 4.071424857988701490e-02 1.356319447434222759e-02 2.575925642886718256e-02 4.427691993149657917e-02 4.753632531632299291e-02 3.852340264342907911e-02 2.934079319603767264e-02 2.493058624935422934e-02 2.163780412937478179e-02 1.453029753032976205e-02 4.578165510352333670e-03 -3.893974803459011261e-03 -8.342610338446030185e-03 -7.781678702753340969e-03 -3.805776177382450606e-03 1.398963005984535162e-03 3.844903512473137053e-03 2.275109227259017308e-04
2.984460551073514489e-01 2.486853573025806508e-01 1.311970464616021015e-01 1.705205118010688636e-02 -4.120713945389146288e-02 -4.145311982855063443e-02 -1.497328162767431851e-02 8.480970655183613094e-03 1.775545421783836925e-02 1.584536803463731242e-02 9.920539579926827833e-03 4.508632540813228666e-03 7.617570874249061322e-04 -1.748633460561091306e-03 -3.569631335755495214e-03 -4.627259452371349467e-03 -4.524624196024375211e-03 -2.976953915947906995e-03 -6.526284509017495723e-04 1.010073131718239401e-03 1.500028181488695421e-03
2.433403162392220598e-01 2.187722995952392502e-01 1.361021489771510329e-01 5.056654214503428918e-02 4.503399631920261721e-03 -2.069474449637143023e-03 4.916394476922373268e-03 6.215954091537512910e-03 1.123523209049788734e-03 -1.932551827686824044e-03 1.391018490460054022e-03 6.941521290569521545e-03 6.423767335201703566e-03 -3.065771842030475848e-03 -1.669585258405379205e-02 -2.582411316830136166e-02 -2.642043567031301596e-02 -2.114988306345757033e-02 -1.520943686744652412e-02 -1.202673804756142044e-02 -1.125304719278496027e-02
2.687905676066754679e-01 2.368919750849457218e-01 1.434930412222666651e-01 5.013760764292246597e-02 1.598476757379559609e-03 -4.212908363004165590e-05 1.912576581858952893e-02 3.235305896126746544e-02 3.284639687365246974e-02 3.116402021001231717e-02 3.429434212179007652e-02 3.820147421045333447e-02 3.609652976619908554e-02 2.788002502556373441e-02 1.685317910467732522e-02 6.517070146542597309e-03 -3.231254756399099524e-04 -1.911001845041586031e-03 5.198358411215663446e-04 4.954889240314609873e-03 9.613547249113242252e-03
3.013571688977401686e-01 2.727898864553672253e-01 1.844096164197680521e-01 9.615220205122219921e-02 4.634166490504047775e-02 3.488650640371367823e-02 3.727583547482822557e-02 3.365001313027607410e-02 2.031730901513648796e-02 1.639873708870318372e-03 -1.699453079849305714e-02 -3.224170102894510087e-02 -4.339573092970850504e-02 -4.448220142378950942e-02 -3.405920752918949190e-02 -1.740463051364770850e-02 -3.481616293137033188e-03 1.497027295380695330e-03 -2.324468567779464610e-03 -1.133928791122627670e-02 -2.224702998779790400e-02
2.654964205427779445e-01 2.305393483610022609e-01 1.348058556429963806e-01 4.308386821392418825e-02 -2.736058461640005824e-04 -3.567944804041382496e-04 1.271627968334180375e-02 1.923835730536017571e-02 1.734494660936285876e-02 1.356035132758313944e-02 1.383024971866587439e-02 1.841549657929747105e-02 2.330585122873667439e-02 2.532715896202021588e-02 2.475423492427112834e-02 2.269079639029521200e-02 2.116322951213321299e-02 2.171478352622456878e-02 2.279405808573881087e-02 2.147686089391772496e-02 1.897095402649972770e-02
2.371709437644047569e-01 2.289045623180517575e-01 1.752037136817577445e-01 1.246071968767972771e-01 1.058540825288817877e-01 1.080576712615482077e-01 1.032338231687475044e-01 7.998272107790856122e-02 5.331323682944789921e-02 4.018722522058991442e-02 4.098688087860990342e-02 4.027106252085101146e-02 2.923116699647603303e-02 2.100795689927816012e-02 2.601271266903483828e-02 3.706398641951186290e-02 4.261581168881682646e-02 4.077277713962314948e-02 3.605141248951733435e-02 3.316383485702294187e-02 3.275855341323304082e-02
3.037111137866936872e-01 2.645415923484771836e-01 1.635029164143242952e-01 6.362247389179134793e-02 7.252131843566884083e-03 -4.945178961908698254e-03 2.025994979014230073e-03 8.390292221581050966e-03 9.885264201874272016e-03 9.136459666728977136e-03 8.768799535448634080e-03 7.147375938925432277e-03 1.700459349943733364e-03 -4.956919726342404360e-03 -9.153207578679442916e-03 -1.052808280495754097e-02 -9.927439880324070293e-03 -8.726715122493167859e-03 -7.327530557268147060e-03 -6.481576047013839180e-03 -5.927669389482147048e-03
2.515192056539735099e-01 2.250564808719311694e-01 1.456644224459120729e-01 6.533563195326012873e-02 1.758393345048461787e-02 2.592474964198371312e-03 2.795524049025012100e-03 3.738536153913817224e-03 -2.297942106996796272e-03 -1.330826913062267171e-02 -2.325989392354697177e-02 -3.028149945777031463e-02 -3.485875341279524864e-02 -3.564598936369878235e-02 -2.985480800598338397e-02 -1.702112103914068045e-02 -3.734825749112103289e-03 4.475750211803393094e-03 5.866348440134496953e-03 7.418818467792352798e-04 -6.609839972472805573e-03
2.731329732240239117e-01 2.333703483484934615e-01 1.322337084757980452e-01 3.566251085734278847e-02 -1.031577571691562681e-02 -6.626613710359904527e-03 1.713092814040113529e-02 3.227629199593295972e-02 3.415811040751283445e-02 3.328567164971683867e-02 3.405666680316871142e-02 3.304397200247103511e-02 3.020313977603379316e-02 2.916064271094079632e-02 3.085341919182227680e-02 3.564131954319265522e-02 4.183030136579125174e-02 4.758269084357744094e-02 5.071249397534554476e-02 4.708982783788263210e-02 3.751943901867500070e-02
2.955647942501942738e-01 2.403835423674980654e-01 1.274690321209775157e-01 2.518890304117782711e-02 -2.285032532571128899e-02 -2.325724913241270647e-02 -7.423359419185363538e-03 3.687884462068705561e-03 7.248729413167735031e-03 7.697877511016274106e-03 8.554385275762212831e-03 8.190029091251421062e-03 2.508565341747973163e-03 -6.902028704122110600e-03 -1.405287907046972630e-02 -1.741083345513766770e-02 -1.873125364041070690e-02 -2.006995431053505349e-02 -2.229239025830536888e-02 -2.504018292304792045e-02 -2.621195827439804643e-02
3.187098469208434204e-01 2.906810550180618513e-01 1.928441349349947487e-01 9.036918921682203509e-02 2.967615445406264138e-02 1.219071627915487011e-02 9.823030365916923454e-03 5.078378016235815355e-03 -1.818140139727893742e-03 -8.097869675969506659e-03 -1.084323006036878000e-02 -8.115658633881014938e-03 -2.924531665825355967e-03 -9.196463280542526374e-05 1.315151945684868819e-03 4.949145435357981716e-03 1.140565933009644525e-02 1.865590042558418205e-02 2.491051960884007460e-02 2.809204570981498061e-02 2.733882195873825124e-02
2.626893461811161679e-01 2.534245899581540895e-01 1.873943929468971925e-01 1.167766635733171049e-01 7.468403499353165609e-02 5.951871332518984814e-02 5.224131549866416202e-02 4.269116974594844294e-02 3.367114084391839568e-02 2.800948958421379045e-02 2.346898919302299255e-02 1.574781292193704746e-02 5.911438448571349098e-03 -1.756356032263478497e-03 -4.530656429539496946e-03 -3.433826576344419738e-03 -2.187646344809494447e-03 -1.917165505503167725e-03 -4.080351247436241058e-03 -9.846229882144719864e-03 -1.729987443807596767e-02
2.767426307809983110e-01 2.398491470542685466e-01 1.373526831483034283e-01 3.531136198283452154e-02 -1.425193368163318354e-02 -7.230703050522076757e-03 2.215151223306087436e-02 3.798246513468876012e-02 3.256533690328550917e-02 2.269418062703338138e-02 2.046243858104991598e-02 2.578691417026927543e-02 3.342578850438932686e-02 3.852328589939284925e-02 3.921669308194969394e-02 3.714326704909318849e-02 3.312462904143381737e-02 2.727205507087177017e-02 2.097264250137313712e-02 1.520759089959995182e-02 1.144890731471815727e-02
2.788668938908053230e-01 2.444611265604576256e-01 1.489737545935853336e-01 5.319583179117080840e-02 2.307628816042611893e-03 -1.920216867611284012e-03 1.349685969898816937e-02 2.531459990898565077e-02 2.643194437675398800e-02 1.978845737222487827e-02 1.246972359960238017e-02 7.391824170489700446e-03 3.880155775944232194e-03 1.084653317711788178e-03 -1.578832100447491752e-03 -4.254952759688614312e-03 -7.105303749147338227e-03 -8.626523014698135594e-03 -7.585131366925777253e-03 -6.031447364019763661e-03 -6.007427106327164167e-03
2.819046919902654103e-01 2.355546938093088238e-01 1.333304064175223624e-01 4.282989535439359063e-02 1.438424368975654496e-03 1.195525556227348919e-03 1.399488950938014564e-02 2.178636786594408820e-02 2.360856529677749296e-02 2.529466898576633940e-02 2.881734322998943942e-02 2.944061395722630606e-02 2.309735752887763158e-02 1.319945661411758321e-02 3.841248067261104036e-03 -4.342741104955263019e-03 -1.035654640039054136e-02 -1.238820191314651126e-02 -1.262367632739687037e-02 -1.490378832166625554e-02 -1.820283910620595566e-02
3.054748999686667799e-01 2.630900755023112270e-01 1.476373122435015728e-01 3.412367362752909139e-02 -2.238560356818668565e-02 -2.242308022240351029e-02 -9.283626974030784965e-04 1.533151233487717313e-02 2.019070022313169260e-02 1.801081904147266988e-02 1.450319834204589695e-02 1.197377001477286165e-02 1.004422854421432344e-02 9.129491647741757795e-03 8.864761740391333827e-03 8.564741712166467139e-03 7.817285961068190514e-03 6.517470478945320070e-03 5.014636077274630538e-03 4.018073036975187279e-03 4.682344383742079522e-03
2.644258581340870329e-01 2.347271041758829946e-01 1.289401454126747337e-01 2.146935165117958011e-02 -3.421907148236716378e-02 -3.584481459781506396e-02 -1.275246271536272478e-02 8.388940262770535478e-03 2.110651211584828324e-02 2.851848038544851915e-02 3.185561004830923110e-02 2.828036186496627608e-02 1.638412185986025393e-02 1.328556690582349169e-03 -9.904236710393483911e-03 -1.468196492536286667e-02 -1.431813362162642246e-02 -1.131780011188012261e-02 -8.070633313329033526e-03 -7.563406136757225284e-03 -9.969858989563125731e-03
2.800037654898774875e-01 2.395175593966885619e-01 1.318758518088075371e-01 3.297850593415509873e-02 -1.032774925652366407e-02 -9.056859642795360779e-03 1.830766764343572323e-03 6.512478202102613654e-03 8.374284497567659885e-03 5.455223626437264405e-03 -1.072266030834763666e-03 -5.918585368652628034e-03 -6.076653219041796422e-03 -2.825916477455965754e-03 8.586072486905413055e-04 2.085816987832973292e-03 -2.976934408371170385e-05 -3.404988507670025227e-03 -6.221519237085200438e-03 -7.878552826271338280e-03 -8.469230618080057088e-03
2.501326315408428647e-01 2.157430394785480876e-01 1.159095155417130540e-01 1.911701484641490853e-02 -2.454338062679128560e-02 -1.501707192612937621e-02 1.157765954254853270e-02 2.237311879094205924e-02 1.739492501033940847e-02 9.393633661005445015e-03 2.367698890654551525e-03 -1.800937652199335838e-03 -4.135105868013800624e-03 -5.777601875687880112e-03 -6.216290200154210230e-03 -5.276955598622875936e-03 -2.827895814179371900e-03 3.375780803761886683e-04 3.468170076310688691e-03 5.660126993060790417e-03 7.017830120549344887e-03
2.982845015489012930e-01 2.652328452518648572e-01 1.665484002324281732e-01 7.092789567709420484e-02 2.861924038965613440e-02 3.610453906994037093e-02 5.838168579212774795e-02 6.649817523429152333e-02 5.676251661671565668e-02 4.184258680068326380e-02 3.019732573623881006e-02 2.118054242410625371e-02 8.988684809270707995e-03 -5.567741963612217980e-03 -1.770371180875479622e-02 -2.687736234605179325e-02 -3.193105898987586705e-02 -3.091934898171063220e-02 -2.471314904483986122e-02 -1.651891403399970149e-02 -6.963349376753683560e-03
